district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
01,710224,436533,15982,169500,10086,1731,53697,22695,61.464,2.25,23.866,1.42,0.244,7.561,3.195
02,710224,565508,28364,10031,20037,1562,57365,27357,79.624,3.994,1.412,2.821,0.22,8.077,3.852
03,710224,437898,30811,30826,13181,1103,169436,26969,61.656,4.338,4.34,1.856,0.155,23.857,3.797
04,710224,605209,12056,15218,7783,1062,48606,20290,85.214,1.697,2.143,1.096,0.15,6.844,2.857
05,710224,583375,21778,7731,30376,1580,42662,22722,82.14,3.066,1.089,4.277,0.222,6.007,3.199
06,710224,591475,18135,13244,25394,957,41938,19081,83.28,2.553,1.865,3.575,0.135,5.905,2.687
07,710224,356944,66283,21739,17470,1387,216813,29588,50.258,9.333,3.061,2.46,0.195,30.527,4.166
08,710225,576646,28788,6703,22794,1147,51368,22779,81.192,4.053,0.944,3.209,0.161,7.233,3.207
09,710224,513533,36811,21537,29574,2119,79831,26819,72.306,5.183,3.032,4.164,0.298,11.24,3.776
