district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
01,675138,367189,68226,5702,52630,4522,143700,33169,54.387,10.105,0.845,7.795,0.67,21.285,4.913
02,675138,535805,12621,15159,25787,2991,58508,24267,79.362,1.869,2.245,3.82,0.443,8.666,3.594
03,675138,468013,43020,3997,82874,5110,37024,35100,69.321,6.372,0.592,12.275,0.757,5.484,5.199
04,675137,415681,94759,7204,34145,4248,85561,33539,61.57,14.036,1.067,5.057,0.629,12.673,4.968
