district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
001,217468,96315,16473,1833,24605,62,71937,6243,44.289,7.575,0.843,11.314,0.029,33.079,2.871
002,217468,118963,17011,1896,5070,177,65851,8500,54.704,7.822,0.872,2.331,0.081,30.281,3.909
003,217468,66654,121787,675,12914,39,11145,4254,30.65,56.002,0.31,5.938,0.018,5.125,1.956
004,217468,84260,111064,533,4603,39,12709,4260,38.746,51.071,0.245,2.117,0.018,5.844,1.959
005,217468,70257,121176,610,10509,108,10288,4520,32.307,55.721,0.281,4.832,0.05,4.731,2.078
006,217468,184005,9031,468,12430,93,6203,5238,84.612,4.153,0.215,5.716,0.043,2.852,2.409
007,217468,125748,38638,1227,25062,108,18503,8182,57.824,17.767,0.564,11.524,0.05,8.508,3.762
008,217469,135369,10617,663,49886,76,13105,7753,62.247,4.882,0.305,22.939,0.035,6.026,3.565
009,217468,165523,15620,328,25879,59,4578,5481,76.114,7.183,0.151,11.9,0.027,2.105,2.52
010,217468,181080,2712,655,15348,79,12310,5284,83.267,1.247,0.301,7.058,0.036,5.661,2.43
011,217468,126639,14077,1629,2802,61,65975,6285,58.233,6.473,0.749,1.288,0.028,30.338,2.89
012,217468,135748,8138,1598,2832,80,62492,6580,62.422,3.742,0.735,1.302,0.037,28.736,3.026
013,217468,65222,119124,789,11676,51,15034,5572,29.992,54.778,0.363,5.369,0.023,6.913,2.562
014,217468,79184,123566,532,2157,68,8567,3394,36.412,56.82,0.245,0.992,0.031,3.939,1.561
015,217468,70765,128545,514,1881,59,11340,4364,32.54,59.11,0.236,0.865,0.027,5.215,2.007
016,217468,81439,118036,569,2066,37,11749,3572,37.449,54.277,0.262,0.95,0.017,5.403,1.643
017,217468,68723,132962,768,785,35,10072,4123,31.601,61.141,0.353,0.361,0.016,4.631,1.896
018,217468,170673,31633,417,4815,55,6121,3754,78.482,14.546,0.192,2.214,0.025,2.815,1.726
019,217468,145808,59936,363,4732,47,3217,3365,67.048,27.561,0.167,2.176,0.022,1.479,1.547
020,217468,127512,9156,1840,11725,146,57269,9820,58.635,4.21,0.846,5.392,0.067,26.334,4.516
021,217469,177324,8636,448,20821,43,5727,4470,81.54,3.971,0.206,9.574,0.02,2.633,2.055
022,217468,134763,14700,2322,23322,77,34999,7285,61.969,6.76,1.068,10.724,0.035,16.094,3.35
023,217469,160538,9376,722,27529,68,14105,5131,73.821,4.311,0.332,12.659,0.031,6.486,2.359
024,217468,185193,6826,262,17440,48,3691,4008,85.159,3.139,0.12,8.02,0.022,1.697,1.843
025,217469,181939,7986,579,11127,77,11251,4510,83.662,3.672,0.266,5.117,0.035,5.174,2.074
026,217469,190536,2516,352,14808,58,5490,3709,87.615,1.157,0.162,6.809,0.027,2.524,1.706
027,217469,182821,3452,405,19897,46,6846,4002,84.068,1.587,0.186,9.149,0.021,3.148,1.84
028,217469,166458,6882,891,27133,40,10965,5100,76.543,3.165,0.41,12.477,0.018,5.042,2.345
029,217469,173572,6725,680,18090,96,13700,4606,79.815,3.092,0.313,8.318,0.044,6.3,2.118
030,217468,127185,26549,1751,17064,92,37987,6840,58.484,12.208,0.805,7.847,0.042,17.468,3.145
031,217468,162995,16254,1131,12913,93,17565,6517,74.951,7.474,0.52,5.938,0.043,8.077,2.997
032,217468,196337,2456,710,3653,63,10526,3723,90.283,1.129,0.326,1.68,0.029,4.84,1.712
033,217469,188076,4429,601,12886,54,6949,4474,86.484,2.037,0.276,5.925,0.025,3.195,2.057
034,217469,156880,34342,802,5293,58,13076,7018,72.139,15.792,0.369,2.434,0.027,6.013,3.227
035,217469,189032,9055,568,4506,56,9855,4397,86.924,4.164,0.261,2.072,0.026,4.532,2.022
036,217469,185189,14202,602,2711,66,8732,5967,85.157,6.531,0.277,1.247,0.03,4.015,2.744
037,217469,203474,4021,365,4776,46,1785,3002,93.565,1.849,0.168,2.196,0.021,0.821,1.38
038,217469,199672,4857,569,1927,38,6997,3409,91.816,2.233,0.262,0.886,0.017,3.217,1.568
039,217468,132668,36883,1067,6946,64,33763,6077,61.006,16.96,0.491,3.194,0.029,15.526,2.794
040,217468,142291,56722,594,2041,76,10817,4927,65.431,26.083,0.273,0.939,0.035,4.974,2.266
041,217469,185532,8242,295,16219,29,3435,3717,85.314,3.79,0.136,7.458,0.013,1.58,1.709
042,217469,130416,22697,1092,15072,85,40864,7243,59.97,10.437,0.502,6.931,0.039,18.791,3.331
043,217469,139439,39277,796,7558,56,24096,6247,64.119,18.061,0.366,3.475,0.026,11.08,2.873
044,217468,196971,10975,493,3097,55,2174,3703,90.575,5.047,0.227,1.424,0.025,1.0,1.703
045,217468,200401,7317,466,1311,53,4430,3490,92.152,3.365,0.214,0.603,0.024,2.037,1.605
046,217469,172373,32944,781,2325,59,3562,5425,79.263,15.149,0.359,1.069,0.027,1.638,2.495
047,217468,198806,9503,458,1439,49,3705,3508,91.419,4.37,0.211,0.662,0.023,1.704,1.613
048,217468,177931,32013,494,1296,55,1256,4423,81.819,14.721,0.227,0.596,0.025,0.578,2.034
049,217469,165928,19354,601,13094,59,12953,5480,76.3,8.9,0.276,6.021,0.027,5.956,2.52
050,217468,199641,10105,387,2932,46,1044,3313,91.802,4.647,0.178,1.348,0.021,0.48,1.523
051,217468,207800,2955,392,2472,35,1268,2546,95.554,1.359,0.18,1.137,0.016,0.583,1.171
052,217468,154193,34292,590,16966,144,5001,6282,70.904,15.769,0.271,7.802,0.066,2.3,2.889
053,217469,195451,9212,430,5675,49,2957,3695,89.875,4.236,0.198,2.61,0.023,1.36,1.699
054,217468,203963,7282,507,1352,82,1324,2958,93.79,3.349,0.233,0.622,0.038,0.609,1.36
055,217468,207434,5054,420,1169,41,1178,2172,95.386,2.324,0.193,0.538,0.019,0.542,0.999
056,217468,190539,17460,555,2282,96,2203,4333,87.617,8.029,0.255,1.049,0.044,1.013,1.992
057,217468,128590,77746,552,2470,193,2896,5021,59.131,35.751,0.254,1.136,0.089,1.332,2.309
058,217468,190751,18552,569,1933,69,2312,3282,87.715,8.531,0.262,0.889,0.032,1.063,1.509
059,217468,194888,15263,757,1612,57,1463,3428,89.617,7.019,0.348,0.741,0.026,0.673,1.576
State Senate Districts not defined,0,0,0,0,0,0,0,0,,,,,,,
