district,other,american_indian,pacific_islander,white,total,two_or_more,black,asian,other_pct,american_indian_pct,pacific_islander_pct,white_pct,two_or_more_pct,black_pct,asian_pct
00,19600,3085,281,498535,692169,11114,137742,21812,2.832,0.446,0.041,72.025,1.606,19.9,3.151
