district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
029,30145,8350,17759,116,121,84,3057,658,27.699,58.912,0.385,0.401,0.279,10.141,2.183
030,28982,9042,17274,95,389,7,1601,574,31.199,59.603,0.328,1.342,0.024,5.524,1.981
031,30238,26240,1843,144,784,0,767,460,86.778,6.095,0.476,2.593,0.0,2.537,1.521
032,28440,22181,3514,84,2043,16,226,376,77.992,12.356,0.295,7.184,0.056,0.795,1.322
033,28185,18923,7836,111,585,11,287,432,67.139,27.802,0.394,2.076,0.039,1.018,1.533
034,28671,9447,17291,92,611,9,725,496,32.95,60.308,0.321,2.131,0.031,2.529,1.73
035,28989,22441,4851,95,724,11,401,466,77.412,16.734,0.328,2.497,0.038,1.383,1.608
036,29484,9073,17804,146,170,22,1692,577,30.773,60.385,0.495,0.577,0.075,5.739,1.957
037,28867,9042,18270,134,130,25,645,621,31.323,63.29,0.464,0.45,0.087,2.234,2.151
038,29362,21961,5514,119,437,9,759,563,74.794,18.779,0.405,1.488,0.031,2.585,1.917
039,29167,21565,5769,109,481,13,664,566,73.936,19.779,0.374,1.649,0.045,2.277,1.941
040,29849,26676,1862,188,135,17,419,552,89.37,6.238,0.63,0.452,0.057,1.404,1.849
041,29117,21876,5545,144,419,20,394,719,75.131,19.044,0.495,1.439,0.069,1.353,2.469
042,29050,17217,9063,162,603,35,773,1197,59.267,31.198,0.558,2.076,0.12,2.661,4.12
043,29075,27337,388,159,340,18,281,552,94.022,1.334,0.547,1.169,0.062,0.966,1.899
044,28425,27107,218,198,143,12,180,567,95.363,0.767,0.697,0.503,0.042,0.633,1.995
045,28570,26445,864,187,79,9,482,504,92.562,3.024,0.655,0.277,0.032,1.687,1.764
046,28663,24940,2105,134,301,19,621,543,87.011,7.344,0.468,1.05,0.066,2.167,1.894
047,29234,23373,4885,129,73,21,318,435,79.951,16.71,0.441,0.25,0.072,1.088,1.488
048,29714,11228,17312,169,115,9,449,432,37.787,58.262,0.569,0.387,0.03,1.511,1.454
049,28768,18739,9316,81,176,2,132,322,65.138,32.383,0.282,0.612,0.007,0.459,1.119
050,28271,11286,16428,73,70,4,160,250,39.921,58.109,0.258,0.248,0.014,0.566,0.884
051,27821,16888,9971,85,236,7,271,363,60.702,35.84,0.306,0.848,0.025,0.974,1.305
052,30209,27862,1459,114,85,6,275,408,92.231,4.83,0.377,0.281,0.02,0.91,1.351
053,28265,24526,2450,88,132,2,654,413,86.772,8.668,0.311,0.467,0.007,2.314,1.461
054,30200,26212,2592,90,130,2,745,429,86.795,8.583,0.298,0.43,0.007,2.467,1.421
055,28460,12709,14780,77,129,1,362,402,44.656,51.933,0.271,0.453,0.004,1.272,1.413
056,29113,28396,82,108,31,3,123,370,97.537,0.282,0.371,0.106,0.01,0.422,1.271
057,29083,27866,203,147,90,7,346,424,95.815,0.698,0.505,0.309,0.024,1.19,1.458
058,28975,22854,4408,77,476,25,639,496,78.875,15.213,0.266,1.643,0.086,2.205,1.712
059,29758,22148,5467,132,415,0,924,672,74.427,18.372,0.444,1.395,0.0,3.105,2.258
060,28947,28065,173,200,61,5,60,383,96.953,0.598,0.691,0.211,0.017,0.207,1.323
061,28972,27976,149,163,68,5,168,443,96.562,0.514,0.563,0.235,0.017,0.58,1.529
062,29175,28066,269,199,75,5,156,405,96.199,0.922,0.682,0.257,0.017,0.535,1.388
063,29412,26699,689,136,257,39,1118,474,90.776,2.343,0.462,0.874,0.133,3.801,1.612
064,29362,28540,37,178,79,8,128,392,97.2,0.126,0.606,0.269,0.027,0.436,1.335
065,28844,25132,2491,214,93,4,354,556,87.131,8.636,0.742,0.322,0.014,1.227,1.928
066,29402,28011,321,199,82,10,261,518,95.269,1.092,0.677,0.279,0.034,0.888,1.762
067,28823,26934,784,191,161,8,270,475,93.446,2.72,0.663,0.559,0.028,0.937,1.648
068,29538,28090,124,247,121,7,282,667,95.098,0.42,0.836,0.41,0.024,0.955,2.258
069,28926,25486,395,250,222,18,2001,554,88.108,1.366,0.864,0.767,0.062,6.918,1.915
070,29832,24720,3249,138,663,7,492,563,82.864,10.891,0.463,2.222,0.023,1.649,1.887
071,29320,24516,1588,190,438,11,1899,678,83.615,5.416,0.648,1.494,0.038,6.477,2.312
072,29182,20566,6403,121,387,21,925,759,70.475,21.942,0.415,1.326,0.072,3.17,2.601
073,28525,25289,388,189,296,19,1869,475,88.656,1.36,0.663,1.038,0.067,6.552,1.665
074,29468,27520,315,359,460,4,271,539,93.389,1.069,1.218,1.561,0.014,0.92,1.829
075,29090,26885,202,587,386,7,358,665,92.42,0.694,2.018,1.327,0.024,1.231,2.286
076,28829,22318,2054,463,1673,14,1343,964,77.415,7.125,1.606,5.803,0.049,4.659,3.344
077,28916,23498,1676,585,878,17,1086,1176,81.263,5.796,2.023,3.036,0.059,3.756,4.067
078,28897,14307,4076,519,2019,67,6456,1453,49.51,14.105,1.796,6.987,0.232,22.341,5.028
079,29291,24656,527,686,769,13,1669,971,84.176,1.799,2.342,2.625,0.044,5.698,3.315
080,29529,26531,346,740,486,29,548,849,89.847,1.172,2.506,1.646,0.098,1.856,2.875
081,29308,27489,181,487,92,24,305,730,93.794,0.618,1.662,0.314,0.082,1.041,2.491
082,28448,26816,153,336,190,30,427,496,94.263,0.538,1.181,0.668,0.105,1.501,1.744
083,28919,27829,37,294,70,5,97,587,96.231,0.128,1.017,0.242,0.017,0.335,2.03
084,29610,26368,987,319,631,93,515,697,89.051,3.333,1.077,2.131,0.314,1.739,2.354
085,29298,25217,1377,314,560,33,797,1000,86.071,4.7,1.072,1.911,0.113,2.72,3.413
086,29323,24064,1980,323,1174,48,858,876,82.065,6.752,1.102,4.004,0.164,2.926,2.987
087,29740,23371,221,931,481,216,3426,1094,78.584,0.743,3.13,1.617,0.726,11.52,3.679
088,29668,21032,728,315,738,857,5206,792,70.891,2.454,1.062,2.488,2.889,17.548,2.67
089,29302,16002,413,219,437,2770,8484,977,54.611,1.409,0.747,1.491,9.453,28.954,3.334
090,29273,23190,430,337,822,377,3492,625,79.22,1.469,1.151,2.808,1.288,11.929,2.135
091,29161,24716,560,643,949,22,1435,836,84.757,1.92,2.205,3.254,0.075,4.921,2.867
092,28977,26584,192,554,395,35,603,614,91.742,0.663,1.912,1.363,0.121,2.081,2.119
093,29219,24395,703,373,1902,36,1070,740,83.49,2.406,1.277,6.509,0.123,3.662,2.533
094,29300,21006,385,335,1499,115,5046,914,71.693,1.314,1.143,5.116,0.392,17.222,3.119
095,29256,26457,243,323,245,21,1377,590,90.433,0.831,1.104,0.837,0.072,4.707,2.017
096,29316,23776,177,404,241,58,3884,776,81.102,0.604,1.378,0.822,0.198,13.249,2.647
097,29334,26566,106,284,306,106,1384,582,90.564,0.361,0.968,1.043,0.361,4.718,1.984
098,28922,27068,84,198,173,29,840,530,93.59,0.29,0.685,0.598,0.1,2.904,1.833
099,29392,28384,51,222,66,12,115,542,96.57,0.174,0.755,0.225,0.041,0.391,1.844
100,28998,28091,54,164,128,15,118,428,96.872,0.186,0.566,0.441,0.052,0.407,1.476
