district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
019,23239,21508,1224,38,101,10,170,188,92.551,5.267,0.164,0.435,0.043,0.732,0.809
020,23263,19266,3669,49,52,2,60,165,82.818,15.772,0.211,0.224,0.009,0.258,0.709
021,23220,20990,1558,54,49,3,391,175,90.396,6.71,0.233,0.211,0.013,1.684,0.754
022,23986,14419,8707,34,60,3,520,243,60.114,36.3,0.142,0.25,0.013,2.168,1.013
023,23541,17216,5493,26,53,4,525,224,73.132,23.334,0.11,0.225,0.017,2.23,0.952
024,25485,18811,5297,85,488,15,443,346,73.812,20.785,0.334,1.915,0.059,1.738,1.358
025,25356,17795,5837,82,255,10,915,462,70.181,23.02,0.323,1.006,0.039,3.609,1.822
026,24091,5669,18032,23,111,4,132,120,23.532,74.85,0.095,0.461,0.017,0.548,0.498
027,24332,6801,16383,529,51,0,375,193,27.951,67.331,2.174,0.21,0.0,1.541,0.793
028,25326,21508,3036,48,220,9,242,263,84.925,11.988,0.19,0.869,0.036,0.956,1.038
029,24752,7363,16854,31,136,11,207,150,29.747,68.091,0.125,0.549,0.044,0.836,0.606
030,24840,7840,16084,59,159,22,437,239,31.562,64.75,0.238,0.64,0.089,1.759,0.962
031,25429,6712,18240,48,93,0,229,107,26.395,71.729,0.189,0.366,0.0,0.901,0.421
032,23161,3938,18664,43,98,1,264,153,17.003,80.584,0.186,0.423,0.004,1.14,0.661
033,24413,13481,10621,42,39,1,52,177,55.221,43.506,0.172,0.16,0.004,0.213,0.725
034,23571,8387,14715,43,29,0,219,178,35.582,62.428,0.182,0.123,0.0,0.929,0.755
035,24859,17110,7213,215,28,5,68,220,68.828,29.016,0.865,0.113,0.02,0.274,0.885
036,23134,7234,15563,31,34,2,91,179,31.27,67.273,0.134,0.147,0.009,0.393,0.774
037,23809,16874,6570,40,84,3,70,168,70.872,27.595,0.168,0.353,0.013,0.294,0.706
038,23178,8686,13791,34,304,12,83,268,37.475,59.5,0.147,1.312,0.052,0.358,1.156
039,23715,18257,4581,45,251,27,233,321,76.985,19.317,0.19,1.058,0.114,0.983,1.354
040,24700,14182,8358,91,214,14,1229,612,57.417,33.838,0.368,0.866,0.057,4.976,2.478
041,23263,6478,16372,40,90,3,60,220,27.847,70.378,0.172,0.387,0.013,0.258,0.946
042,23126,6890,15884,61,46,1,76,168,29.793,68.685,0.264,0.199,0.004,0.329,0.726
043,25413,19360,4730,52,855,4,110,302,76.181,18.613,0.205,3.364,0.016,0.433,1.188
044,25397,17375,3317,4107,86,5,133,374,68.414,13.061,16.171,0.339,0.02,0.524,1.473
045,25444,8908,15036,1133,81,10,52,224,35.01,59.094,4.453,0.318,0.039,0.204,0.88
046,23879,15587,7819,38,144,2,134,155,65.275,32.744,0.159,0.603,0.008,0.561,0.649
047,24251,6923,16628,73,82,5,166,374,28.547,68.566,0.301,0.338,0.021,0.685,1.542
048,24325,15673,7045,948,53,4,432,170,64.432,28.962,3.897,0.218,0.016,1.776,0.699
049,23429,6190,16795,32,177,5,71,159,26.42,71.685,0.137,0.755,0.021,0.303,0.679
050,24386,6779,17203,34,110,4,133,123,27.799,70.545,0.139,0.451,0.016,0.545,0.504
051,23825,5067,18395,28,66,0,114,155,21.268,77.209,0.118,0.277,0.0,0.478,0.651
052,24818,17452,6176,62,152,9,688,279,70.32,24.885,0.25,0.612,0.036,2.772,1.124
053,25226,16794,8016,39,87,6,77,207,66.574,31.777,0.155,0.345,0.024,0.305,0.821
054,23496,16836,6071,42,222,5,100,220,71.655,25.838,0.179,0.945,0.021,0.426,0.936
055,23929,7289,16075,72,172,5,134,182,30.461,67.178,0.301,0.719,0.021,0.56,0.761
056,24888,17265,6505,39,696,6,145,232,69.371,26.137,0.157,2.797,0.024,0.583,0.932
057,24431,5296,17960,67,86,13,847,162,21.677,73.513,0.274,0.352,0.053,3.467,0.663
058,24432,20225,3099,49,734,7,99,219,82.781,12.684,0.201,3.004,0.029,0.405,0.896
059,25082,21086,2855,25,612,1,192,311,84.068,11.383,0.1,2.44,0.004,0.765,1.24
060,25533,19766,5083,70,168,21,165,260,77.414,19.908,0.274,0.658,0.082,0.646,1.018
061,25508,17269,6523,52,209,52,1005,398,67.7,25.572,0.204,0.819,0.204,3.94,1.56
062,25416,20669,3932,43,150,12,393,217,81.323,15.471,0.169,0.59,0.047,1.546,0.854
063,25116,8576,16185,37,55,11,108,144,34.146,64.441,0.147,0.219,0.044,0.43,0.573
064,23662,15926,6960,39,301,11,261,164,67.306,29.414,0.165,1.272,0.046,1.103,0.693
065,23229,3997,18441,13,88,3,467,220,17.207,79.388,0.056,0.379,0.013,2.01,0.947
066,25415,8318,16643,25,40,3,126,260,32.729,65.485,0.098,0.157,0.012,0.496,1.023
067,23705,2397,20449,53,403,13,208,182,10.112,86.265,0.224,1.7,0.055,0.877,0.768
068,25113,7089,17526,49,67,3,127,252,28.228,69.789,0.195,0.267,0.012,0.506,1.003
069,23940,2315,21180,33,61,0,138,213,9.67,88.471,0.138,0.255,0.0,0.576,0.89
070,23446,5284,17705,46,101,4,54,252,22.537,75.514,0.196,0.431,0.017,0.23,1.075
071,25353,5927,18843,43,136,4,150,250,23.378,74.323,0.17,0.536,0.016,0.592,0.986
072,23236,5181,16864,27,455,3,477,229,22.297,72.577,0.116,1.958,0.013,2.053,0.986
073,23298,17842,4449,30,721,2,84,170,76.582,19.096,0.129,3.095,0.009,0.361,0.73
074,25423,20895,3780,38,400,0,127,183,82.189,14.868,0.149,1.573,0.0,0.5,0.72
075,25518,15402,7767,59,41,63,1845,341,60.357,30.437,0.231,0.161,0.247,7.23,1.336
076,23722,7839,15219,48,69,3,385,159,33.045,64.156,0.202,0.291,0.013,1.623,0.67
077,25195,16718,7873,49,87,35,181,252,66.354,31.248,0.194,0.345,0.139,0.718,1.0
078,25300,15240,8341,1127,63,3,285,241,60.237,32.968,4.455,0.249,0.012,1.126,0.953
079,25533,17284,7911,30,29,2,123,154,67.693,30.983,0.117,0.114,0.008,0.482,0.603
080,25462,6662,17569,226,91,8,672,234,26.164,69.001,0.888,0.357,0.031,2.639,0.919
081,23311,17499,5376,25,105,8,156,142,75.068,23.062,0.107,0.45,0.034,0.669,0.609
082,23704,4439,18682,79,123,4,156,221,18.727,78.814,0.333,0.519,0.017,0.658,0.932
083,24412,19018,4641,49,300,12,172,220,77.904,19.011,0.201,1.229,0.049,0.705,0.901
084,25074,15868,8827,61,46,1,106,165,63.285,35.204,0.243,0.183,0.004,0.423,0.658
085,23849,8293,15127,45,79,1,154,150,34.773,63.428,0.189,0.331,0.004,0.646,0.629
086,24509,15019,9047,49,39,7,155,193,61.28,36.913,0.2,0.159,0.029,0.632,0.787
087,23767,17694,5061,71,387,10,243,301,74.448,21.294,0.299,1.628,0.042,1.022,1.266
088,25492,21910,2990,69,49,10,274,190,85.949,11.729,0.271,0.192,0.039,1.075,0.745
089,25359,19836,4182,46,164,2,888,241,78.221,16.491,0.181,0.647,0.008,3.502,0.95
090,24543,16090,7951,34,30,4,226,208,65.558,32.396,0.139,0.122,0.016,0.921,0.847
091,24666,10399,13807,49,54,0,199,158,42.159,55.976,0.199,0.219,0.0,0.807,0.641
092,24941,19619,4875,55,90,8,130,164,78.662,19.546,0.221,0.361,0.032,0.521,0.658
093,24628,20669,3131,143,130,13,170,372,83.925,12.713,0.581,0.528,0.053,0.69,1.51
094,24930,7670,16284,81,60,3,485,347,30.766,65.319,0.325,0.241,0.012,1.945,1.392
095,25518,23602,1013,105,182,22,141,453,92.492,3.97,0.411,0.713,0.086,0.553,1.775
096,24095,8618,15261,28,14,1,34,139,35.767,63.337,0.116,0.058,0.004,0.141,0.577
097,24278,17758,5935,60,187,2,136,200,73.144,24.446,0.247,0.77,0.008,0.56,0.824
098,25394,8032,16935,76,84,7,85,175,31.63,66.689,0.299,0.331,0.028,0.335,0.689
099,24742,17059,7174,77,46,8,104,274,68.948,28.995,0.311,0.186,0.032,0.42,1.107
100,24872,17127,7259,53,81,6,124,222,68.861,29.185,0.213,0.326,0.024,0.499,0.893
101,23180,19535,3012,40,266,8,80,239,84.275,12.994,0.173,1.148,0.035,0.345,1.031
102,23325,14390,7870,48,297,28,353,339,61.693,33.741,0.206,1.273,0.12,1.513,1.453
103,24251,5440,17575,56,70,12,771,327,22.432,72.471,0.231,0.289,0.049,3.179,1.348
104,23112,19928,2452,59,111,5,242,315,86.224,10.609,0.255,0.48,0.022,1.047,1.363
105,25362,19703,5245,69,38,4,60,243,77.687,20.681,0.272,0.15,0.016,0.237,0.958
106,25410,21273,3374,140,90,17,152,364,83.719,13.278,0.551,0.354,0.067,0.598,1.433
107,23921,20829,2591,78,63,0,129,231,87.074,10.831,0.326,0.263,0.0,0.539,0.966
108,25464,20152,4334,131,98,11,237,501,79.139,17.02,0.514,0.385,0.043,0.931,1.967
109,23857,22370,896,106,61,8,158,258,93.767,3.756,0.444,0.256,0.034,0.662,1.081
110,23238,6599,15140,54,193,8,925,319,28.397,65.152,0.232,0.831,0.034,3.981,1.373
111,25479,20039,4165,99,219,17,533,407,78.649,16.347,0.389,0.86,0.067,2.092,1.597
112,23944,16659,5783,126,397,10,458,511,69.575,24.152,0.526,1.658,0.042,1.913,2.134
113,24572,20642,1996,91,948,18,303,574,84.006,8.123,0.37,3.858,0.073,1.233,2.336
114,24137,19805,2112,105,1215,18,285,597,82.052,8.75,0.435,5.034,0.075,1.181,2.473
115,25295,15632,5713,158,1718,90,1058,926,61.799,22.585,0.625,6.792,0.356,4.183,3.661
116,25024,21480,1831,110,861,17,242,483,85.838,7.317,0.44,3.441,0.068,0.967,1.93
117,25448,17610,5435,111,704,34,780,774,69.2,21.357,0.436,2.766,0.134,3.065,3.041
118,24956,17901,5217,93,452,21,583,689,71.73,20.905,0.373,1.811,0.084,2.336,2.761
119,23836,7184,15236,75,249,28,497,567,30.139,63.92,0.315,1.045,0.117,2.085,2.379
120,25246,19910,3421,135,702,30,409,639,78.864,13.551,0.535,2.781,0.119,1.62,2.531
121,24427,19017,3814,125,549,31,248,643,77.852,15.614,0.512,2.248,0.127,1.015,2.632
122,23609,19552,2774,129,269,9,283,593,82.816,11.75,0.546,1.139,0.038,1.199,2.512
