district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
067,158424,129720,12319,646,4678,222,6977,3862,81.882,7.776,0.408,2.953,0.14,4.404,2.438
068,158551,133365,9952,503,7614,106,2931,4080,84.115,6.277,0.317,4.802,0.067,1.849,2.573
069,158702,138808,7136,551,6200,164,2664,3179,87.465,4.496,0.347,3.907,0.103,1.679,2.003
070,154044,64587,71907,548,1345,113,11285,4259,41.928,46.68,0.356,0.873,0.073,7.326,2.765
071,158594,138504,7857,544,1887,86,6734,2982,87.332,4.954,0.343,1.19,0.054,4.246,1.88
072,159167,144409,4489,480,2413,47,4558,2771,90.728,2.82,0.302,1.516,0.03,2.864,1.741
073,159249,142457,6487,317,3805,74,3580,2529,89.456,4.073,0.199,2.389,0.046,2.248,1.588
074,157964,147358,4807,324,1617,57,1614,2187,93.286,3.043,0.205,1.024,0.036,1.022,1.384
075,159978,144059,9089,417,1912,59,1767,2675,90.049,5.681,0.261,1.195,0.037,1.105,1.672
076,153745,141440,2195,426,1859,92,5803,1930,91.996,1.428,0.277,1.209,0.06,3.774,1.255
077,157482,139102,6621,478,2364,83,5185,3649,88.329,4.204,0.304,1.501,0.053,3.292,2.317
078,153781,112073,24199,695,2714,100,10495,3505,72.878,15.736,0.452,1.765,0.065,6.825,2.279
079,153746,120881,18054,594,1524,105,8807,3781,78.624,11.743,0.386,0.991,0.068,5.728,2.459
080,155637,115695,13914,1140,1755,100,19302,3731,74.336,8.94,0.732,1.128,0.064,12.402,2.397
081,156038,113771,27665,245,4554,77,6377,3349,72.912,17.73,0.157,2.919,0.049,4.087,2.146
082,156533,137052,6752,1100,2077,103,6896,2553,87.555,4.313,0.703,1.327,0.066,4.405,1.631
083,156370,124301,19540,565,2387,100,5422,4055,79.492,12.496,0.361,1.527,0.064,3.467,2.593
084,156530,108839,32918,589,2261,85,8141,3697,69.532,21.03,0.376,1.444,0.054,5.201,2.362
085,158442,134566,13070,332,4517,72,2889,2996,84.931,8.249,0.21,2.851,0.045,1.823,1.891
086,157949,111632,29755,491,5440,105,6256,4270,70.676,18.838,0.311,3.444,0.066,3.961,2.703
087,156640,101673,25552,2487,2517,178,17873,6360,64.909,16.313,1.588,1.607,0.114,11.41,4.06
088,156720,56226,85659,1144,2693,141,6728,4129,35.877,54.657,0.73,1.718,0.09,4.293,2.635
089,155172,133108,13156,327,2985,80,3062,2454,85.781,8.478,0.211,1.924,0.052,1.973,1.581
090,154984,117204,23082,491,4591,61,5757,3798,75.623,14.893,0.317,2.962,0.039,3.715,2.451
091,156622,141106,8983,140,2728,29,1816,1820,90.093,5.735,0.089,1.742,0.019,1.159,1.162
092,154926,82471,57643,389,2479,67,7622,4255,53.233,37.207,0.251,1.6,0.043,4.92,2.746
093,157815,138988,9138,376,2556,80,3706,2971,88.07,5.79,0.238,1.62,0.051,2.348,1.883
094,156361,55835,90133,402,2118,76,3893,3904,35.709,57.644,0.257,1.355,0.049,2.49,2.497
095,154882,47406,92729,452,3716,105,5503,4971,30.608,59.871,0.292,2.399,0.068,3.553,3.21
096,155095,112271,25114,356,6866,67,5879,4542,72.389,16.193,0.23,4.427,0.043,3.791,2.929
097,155698,109349,27443,349,7026,78,6545,4908,70.231,17.626,0.224,4.513,0.05,4.204,3.152
098,155182,118831,19896,427,6641,84,4873,4430,76.575,12.821,0.275,4.279,0.054,3.14,2.855
099,155731,117751,20266,992,5541,101,6551,4529,75.612,13.013,0.637,3.558,0.065,4.207,2.908
100,154811,135493,9049,285,2563,42,3947,3432,87.522,5.845,0.184,1.656,0.027,2.55,2.217
101,154888,78317,58379,583,3632,128,8025,5824,50.564,37.691,0.376,2.345,0.083,5.181,3.76
102,157283,59441,83119,427,3072,51,6257,4916,37.792,52.847,0.271,1.953,0.032,3.978,3.126
103,156504,127267,15551,233,4744,19,5269,3421,81.319,9.936,0.149,3.031,0.012,3.367,2.186
104,155234,122534,15525,260,7802,43,4722,4348,78.935,10.001,0.167,5.026,0.028,3.042,2.801
105,157369,124476,16669,470,3597,19,8013,4125,79.098,10.592,0.299,2.286,0.012,5.092,2.621
106,155388,141905,5483,356,1609,44,4052,1939,91.323,3.529,0.229,1.035,0.028,2.608,1.248
107,156958,52732,90316,372,3690,71,4737,5040,33.596,57.542,0.237,2.351,0.045,3.018,3.211
108,156848,45407,99433,495,1664,61,4891,4897,28.95,63.394,0.316,1.061,0.039,3.118,3.122
109,154121,61026,80015,566,1000,83,7207,4224,39.596,51.917,0.367,0.649,0.054,4.676,2.741
110,154817,136267,9260,180,1506,19,4733,2852,88.018,5.981,0.116,0.973,0.012,3.057,1.842
111,156697,140814,6764,295,584,6,5202,3032,89.864,4.317,0.188,0.373,0.004,3.32,1.935
112,154895,137890,6824,231,2291,39,4431,3189,89.022,4.406,0.149,1.479,0.025,2.861,2.059
113,156568,133072,8418,545,2331,55,7406,4741,84.993,5.377,0.348,1.489,0.035,4.73,3.028
114,158069,137711,10859,238,3046,48,2964,3203,87.121,6.87,0.151,1.927,0.03,1.875,2.026
115,156215,137137,7818,175,4584,44,3394,3063,87.787,5.005,0.112,2.934,0.028,2.173,1.961
116,155722,142905,4037,155,2673,22,3315,2615,91.769,2.592,0.1,1.717,0.014,2.129,1.679
117,156881,83939,58862,396,1886,53,7065,4680,53.505,37.52,0.252,1.202,0.034,4.503,2.983
118,156562,136515,8759,209,2899,33,4631,3516,87.195,5.595,0.133,1.852,0.021,2.958,2.246
119,156170,140500,5223,217,3242,25,3834,3129,89.966,3.344,0.139,2.076,0.016,2.455,2.004
120,154924,128614,14398,585,1946,142,5428,3811,83.017,9.294,0.378,1.256,0.092,3.504,2.46
