district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
029,29560,21594,1016,1009,717,40,3625,1559,73.051,3.437,3.413,2.426,0.135,12.263,5.274
030,29226,21690,1053,1744,859,47,2504,1329,74.215,3.603,5.967,2.939,0.161,8.568,4.547
031,29672,25830,419,290,1577,14,695,847,87.052,1.412,0.977,5.315,0.047,2.342,2.855
032,29695,23417,318,356,141,21,4687,755,78.858,1.071,1.199,0.475,0.071,15.784,2.543
033,29431,22848,721,661,540,36,3649,976,77.632,2.45,2.246,1.835,0.122,12.398,3.316
034,29182,22320,149,205,59,12,5843,594,76.486,0.511,0.702,0.202,0.041,20.023,2.036
035,29347,21054,621,608,190,23,5702,1149,71.742,2.116,2.072,0.647,0.078,19.43,3.915
036,29243,21724,421,468,164,11,5471,984,74.288,1.44,1.6,0.561,0.038,18.709,3.365
037,29648,23447,771,397,687,37,3338,971,79.085,2.601,1.339,2.317,0.125,11.259,3.275
038,29088,25465,228,409,140,19,2077,750,87.545,0.784,1.406,0.481,0.065,7.14,2.578
039,29639,22809,284,451,117,20,5073,885,76.956,0.958,1.522,0.395,0.067,17.116,2.986
040,29245,17786,138,1764,103,20,8326,1108,60.817,0.472,6.032,0.352,0.068,28.47,3.789
041,29393,19453,173,1967,195,6,6660,939,66.182,0.589,6.692,0.663,0.02,22.658,3.195
042,29171,19621,130,1942,200,9,5849,1420,67.262,0.446,6.657,0.686,0.031,20.051,4.868
043,29651,23175,139,725,1127,18,3602,865,78.159,0.469,2.445,3.801,0.061,12.148,2.917
044,29392,23348,673,900,505,48,2670,1248,79.437,2.29,3.062,1.718,0.163,9.084,4.246
045,29432,21258,290,664,466,16,5688,1050,72.228,0.985,2.256,1.583,0.054,19.326,3.568
046,29228,19664,213,2087,230,29,5730,1275,67.278,0.729,7.14,0.787,0.099,19.604,4.362
047,29664,25230,261,629,432,28,2208,876,85.053,0.88,2.12,1.456,0.094,7.443,2.953
048,29543,22077,306,696,311,21,4914,1218,74.728,1.036,2.356,1.053,0.071,16.633,4.123
049,29630,23917,348,1043,237,9,3102,974,80.719,1.174,3.52,0.8,0.03,10.469,3.287
050,29777,24669,326,480,213,20,3070,999,82.846,1.095,1.612,0.715,0.067,10.31,3.355
051,29413,22443,1499,459,484,100,2977,1451,76.303,5.096,1.561,1.646,0.34,10.121,4.933
052,29394,20093,323,359,413,20,7483,703,68.357,1.099,1.221,1.405,0.068,25.458,2.392
053,29682,19913,920,330,200,73,7167,1079,67.088,3.1,1.112,0.674,0.246,24.146,3.635
054,29374,22455,460,452,102,13,4960,932,76.445,1.566,1.539,0.347,0.044,16.886,3.173
055,29412,23606,301,393,281,12,3998,821,80.26,1.023,1.336,0.955,0.041,13.593,2.791
056,29216,21410,325,4062,189,17,2330,883,73.282,1.112,13.903,0.647,0.058,7.975,3.022
057,29663,21302,1017,1128,443,63,4173,1537,71.813,3.429,3.803,1.493,0.212,14.068,5.182
058,29445,18211,690,442,93,9,8988,1012,61.848,2.343,1.501,0.316,0.031,30.525,3.437
059,29615,23738,403,302,175,13,4138,846,80.155,1.361,1.02,0.591,0.044,13.973,2.857
060,29174,22032,823,850,727,43,3323,1376,75.519,2.821,2.914,2.492,0.147,11.39,4.717
061,29473,20565,1416,371,71,28,6216,806,69.776,4.804,1.259,0.241,0.095,21.09,2.735
062,29150,23319,1128,340,232,7,3411,713,79.997,3.87,1.166,0.796,0.024,11.702,2.446
063,29000,18575,1510,417,213,16,7069,1200,64.052,5.207,1.438,0.734,0.055,24.376,4.138
064,29526,22580,1650,291,491,35,3306,1173,76.475,5.588,0.986,1.663,0.119,11.197,3.973
065,27949,5682,84,18810,33,9,2864,467,20.33,0.301,67.301,0.118,0.032,10.247,1.671
066,29669,23665,552,322,304,37,3953,836,79.763,1.861,1.085,1.025,0.125,13.324,2.818
067,29291,24144,360,402,175,8,3244,958,82.428,1.229,1.372,0.597,0.027,11.075,3.271
068,29467,22012,1012,1012,670,42,3255,1464,74.701,3.434,3.434,2.274,0.143,11.046,4.968
069,28810,6487,203,19339,89,25,1990,677,22.516,0.705,67.126,0.309,0.087,6.907,2.35
070,29654,20156,492,659,199,37,6946,1165,67.971,1.659,2.222,0.671,0.125,23.423,3.929
