district,total,white,black,american_indian,asian,pacific_islander,other,two_or_more,white_pct,black_pct,american_indian_pct,asian_pct,pacific_islander_pct,other_pct,two_or_more_pct
029,175700,116019,22344,914,15587,55,16017,4764,66.032,12.717,0.52,8.871,0.031,9.116,2.711
030,166022,133860,9083,958,2394,41,15841,3845,80.628,5.471,0.577,1.442,0.025,9.542,2.316
031,171858,154376,1619,709,555,46,12168,2385,89.828,0.942,0.413,0.323,0.027,7.08,1.388
032,167074,136271,7241,1046,4496,197,13513,4310,81.563,4.334,0.626,2.691,0.118,8.088,2.58
033,172135,136304,11759,1071,9428,113,8992,4468,79.184,6.831,0.622,5.477,0.066,5.224,2.596
034,173149,141131,6396,1082,1235,72,19284,3949,81.508,3.694,0.625,0.713,0.042,11.137,2.281
035,168627,151684,823,646,643,23,12742,2066,89.952,0.488,0.383,0.381,0.014,7.556,1.225
036,168963,147994,880,649,1287,9,15687,2457,87.59,0.521,0.384,0.762,0.005,9.284,1.454
037,169088,146625,770,643,639,49,17769,2593,86.715,0.455,0.38,0.378,0.029,10.509,1.534
038,168214,146236,903,708,1667,42,16124,2534,86.935,0.537,0.421,0.991,0.025,9.585,1.506
039,168659,148469,620,537,569,21,16362,2081,88.029,0.368,0.318,0.337,0.012,9.701,1.234
040,168662,145476,1436,607,1084,15,17676,2368,86.253,0.851,0.36,0.643,0.009,10.48,1.404
041,168776,148588,1292,487,4278,48,11673,2410,88.039,0.766,0.289,2.535,0.028,6.916,1.428
042,160814,141899,665,621,1050,14,14045,2520,88.238,0.414,0.386,0.653,0.009,8.734,1.567
043,169564,141990,5101,1017,1616,121,15988,3731,83.738,3.008,0.6,0.953,0.071,9.429,2.2
044,174451,143248,9213,1178,2024,195,13667,4926,82.114,5.281,0.675,1.16,0.112,7.834,2.824
045,167604,136187,5605,1298,1872,141,17855,4646,81.255,3.344,0.774,1.117,0.084,10.653,2.772
046,166410,85045,34688,1896,6829,118,31707,6127,51.106,20.845,1.139,4.104,0.071,19.054,3.682
047,175314,148807,3065,787,11594,100,6539,4422,84.88,1.748,0.449,6.613,0.057,3.73,2.522
048,173008,140574,5761,1056,9195,105,11111,5206,81.253,3.33,0.61,5.315,0.061,6.422,3.009
049,167309,126920,7745,1090,11674,105,14522,5253,75.86,4.629,0.651,6.978,0.063,8.68,3.14
050,166516,106584,19447,1174,16568,154,16289,6300,64.008,11.679,0.705,9.95,0.092,9.782,3.783
051,175709,101884,16602,2552,3473,136,44538,6524,57.985,9.449,1.452,1.977,0.077,25.348,3.713
052,165994,120072,15828,1209,7220,177,15633,5855,72.335,9.535,0.728,4.35,0.107,9.418,3.527
053,162897,144266,2273,1174,866,91,11088,3139,88.563,1.395,0.721,0.532,0.056,6.807,1.927
054,167736,96463,41645,1416,5660,1723,11121,9708,57.509,24.828,0.844,3.374,1.027,6.63,5.788
055,162176,110882,25687,1257,3289,746,13929,6386,68.371,15.839,0.775,2.028,0.46,8.589,3.938
056,163869,123339,17449,988,2698,93,15303,3999,75.267,10.648,0.603,1.646,0.057,9.339,2.44
057,164418,120517,26529,749,1105,22,12815,2681,73.299,16.135,0.456,0.672,0.013,7.794,1.631
058,169146,147994,4275,1182,1023,495,10648,3529,87.495,2.527,0.699,0.605,0.293,6.295,2.086
059,163609,129577,12940,1284,1855,683,11953,5317,79.199,7.909,0.785,1.134,0.417,7.306,3.25
060,171429,153405,3158,1104,792,87,9892,2991,89.486,1.842,0.644,0.462,0.051,5.77,1.745
061,176054,159310,2542,1370,883,56,8524,3369,90.489,1.444,0.778,0.502,0.032,4.842,1.914
062,160023,135004,9773,2276,1201,48,7630,4091,84.365,6.107,1.422,0.751,0.03,4.768,2.557
063,167337,135305,8068,1017,10087,112,8673,4075,80.858,4.821,0.608,6.028,0.067,5.183,2.435
064,167588,130353,13737,1425,5586,149,11386,4952,77.782,8.197,0.85,3.333,0.089,6.794,2.955
065,165742,105713,20705,1009,19456,87,13387,5385,63.782,12.492,0.609,11.739,0.052,8.077,3.249
066,172129,113481,14984,608,32586,84,5374,5012,65.928,8.705,0.353,18.931,0.049,3.122,2.912
067,172141,117441,13162,800,25443,118,9919,5258,68.224,7.646,0.465,14.78,0.069,5.762,3.054
068,160508,136900,5729,1370,745,50,12609,3105,85.292,3.569,0.854,0.464,0.031,7.856,1.934
069,160087,127522,14250,1612,2731,109,9525,4338,79.658,8.901,1.007,1.706,0.068,5.95,2.71
070,172135,133274,15450,1275,5731,109,11239,5057,77.424,8.976,0.741,3.329,0.063,6.529,2.938
071,166924,131512,12758,1104,2219,124,14243,4964,78.786,7.643,0.661,1.329,0.074,8.533,2.974
072,170479,137438,7013,1372,1435,126,18794,4301,80.619,4.114,0.805,0.842,0.074,11.024,2.523
073,166719,150010,1983,985,1147,79,9216,3299,89.978,1.189,0.591,0.688,0.047,5.528,1.979
074,162357,139634,2440,1354,816,65,15255,2793,86.004,1.503,0.834,0.503,0.04,9.396,1.72
075,159691,138665,1971,1441,675,97,14610,2232,86.833,1.234,0.902,0.423,0.061,9.149,1.398
076,159752,131079,3291,1321,750,143,19461,3707,82.052,2.06,0.827,0.469,0.09,12.182,2.32
077,160385,126506,5711,1269,2033,283,19581,5002,78.876,3.561,0.791,1.268,0.176,12.209,3.119
078,160161,128436,8150,1000,3247,314,14187,4827,80.192,5.089,0.624,2.027,0.196,8.858,3.014
079,160658,132307,5741,976,1579,162,15957,3936,82.353,3.573,0.608,0.983,0.101,9.932,2.45
080,168803,144542,1428,733,1007,39,18361,2693,85.628,0.846,0.434,0.597,0.023,10.877,1.595
081,169684,129867,7041,1662,1220,121,25512,4261,76.535,4.149,0.979,0.719,0.071,15.035,2.511
082,163234,125734,10258,1244,1792,64,20305,3837,77.027,6.284,0.762,1.098,0.039,12.439,2.351
083,173918,143109,7033,1123,1716,45,17035,3857,82.285,4.044,0.646,0.987,0.026,9.795,2.218
084,167970,122525,16815,1347,4207,147,18563,4366,72.945,10.011,0.802,2.505,0.088,11.051,2.599
085,160182,98456,23010,709,12530,38,21269,4170,61.465,14.365,0.443,7.822,0.024,13.278,2.603
086,165183,142842,3792,1216,1857,73,11679,3724,86.475,2.296,0.736,1.124,0.044,7.07,2.254
087,174343,127836,13308,1738,6276,86,20193,4906,73.324,7.633,0.997,3.6,0.049,11.582,2.814
088,160896,124297,5792,1473,508,53,24898,3875,77.253,3.6,0.915,0.316,0.033,15.475,2.408
089,172138,125050,15553,1166,16461,80,8809,5019,72.645,9.035,0.677,9.563,0.046,5.117,2.916
090,159428,90897,14508,1325,1912,60,45458,5268,57.014,9.1,0.831,1.199,0.038,28.513,3.304
091,162838,126547,8339,1194,9017,310,12608,4823,77.713,5.121,0.733,5.537,0.19,7.743,2.962
092,162326,115549,18847,981,10908,1503,9300,5238,71.183,11.611,0.604,6.72,0.926,5.729,3.227
093,162161,110681,19032,1074,9481,279,15753,5861,68.254,11.736,0.662,5.847,0.172,9.714,3.614
094,167374,116943,22239,1061,10360,185,11506,5080,69.869,13.287,0.634,6.19,0.111,6.874,3.035
095,161634,60302,72620,966,3756,127,19581,4282,37.308,44.929,0.598,2.324,0.079,12.114,2.649
096,164930,111874,31190,969,6185,103,9854,4755,67.831,18.911,0.588,3.75,0.062,5.975,2.883
097,168901,124424,22004,927,4965,106,12080,4395,73.667,13.028,0.549,2.94,0.063,7.152,2.602
098,164081,139855,5462,855,8050,158,5816,3885,85.235,3.329,0.521,4.906,0.096,3.545,2.368
099,170697,136843,10673,1321,3814,138,13083,4825,80.167,6.253,0.774,2.234,0.081,7.664,2.827
100,161143,63532,63101,1031,1876,66,27505,4032,39.426,39.158,0.64,1.164,0.041,17.069,2.502
101,164664,71615,44069,1154,16113,215,25633,5865,43.492,26.763,0.701,9.785,0.131,15.567,3.562
102,161136,97425,22638,1045,14655,89,20321,4963,60.461,14.049,0.649,9.095,0.055,12.611,3.08
103,176016,101396,13088,1627,3894,75,50182,5754,57.606,7.436,0.924,2.212,0.043,28.51,3.269
104,172784,91806,21402,1678,3141,67,49432,5258,53.133,12.387,0.971,1.818,0.039,28.609,3.043
105,175728,105148,20623,1629,11334,240,30785,5969,59.836,11.736,0.927,6.45,0.137,17.519,3.397
106,161947,125889,13024,1100,8349,114,8470,5001,77.735,8.042,0.679,5.155,0.07,5.23,3.088
107,171872,110217,27221,1325,5197,132,22489,5291,64.127,15.838,0.771,3.024,0.077,13.085,3.078
108,163233,127110,10287,934,6319,73,14991,3519,77.87,6.302,0.572,3.871,0.045,9.184,2.156
109,174176,49954,99795,839,1360,72,18068,4088,28.68,57.295,0.482,0.781,0.041,10.373,2.347
110,167547,56105,66003,1419,563,22,39198,4237,33.486,39.394,0.847,0.336,0.013,23.395,2.529
111,166979,53882,82245,935,3722,98,21968,4129,32.269,49.255,0.56,2.229,0.059,13.156,2.473
112,167051,98998,24386,1240,17686,70,19409,5262,59.262,14.598,0.742,10.587,0.042,11.619,3.15
113,171410,103987,31898,1453,10405,52,18469,5146,60.666,18.609,0.848,6.07,0.03,10.775,3.002
114,172330,110871,27510,972,6910,70,21728,4269,64.336,15.964,0.564,4.01,0.041,12.608,2.477
115,166734,97430,18003,1006,32188,96,13065,4946,58.434,10.797,0.603,19.305,0.058,7.836,2.966
116,171463,123294,9601,1723,8345,182,22005,6313,71.907,5.599,1.005,4.867,0.106,12.834,3.682
117,168692,124173,10303,1349,3054,357,23611,5845,73.609,6.108,0.8,1.81,0.212,13.997,3.465
118,164436,124819,5005,1539,1690,157,26074,5152,75.907,3.044,0.936,1.028,0.095,15.857,3.133
119,159981,113613,14523,1496,1669,217,22932,5531,71.017,9.078,0.935,1.043,0.136,14.334,3.457
120,175132,94054,45561,1567,3948,419,22324,7259,53.705,26.015,0.895,2.254,0.239,12.747,4.145
121,174867,140313,10295,1036,4978,275,12242,5728,80.24,5.887,0.592,2.847,0.157,7.001,3.276
122,175184,146784,6035,681,8725,180,7633,5146,83.788,3.445,0.389,4.98,0.103,4.357,2.937
123,175674,131622,6976,1896,2192,97,27311,5580,74.924,3.971,1.079,1.248,0.055,15.546,3.176
124,174795,122574,12907,1639,3462,265,26714,7234,70.124,7.384,0.938,1.981,0.152,15.283,4.139
125,174549,129006,7686,1549,3676,201,26543,5888,73.908,4.403,0.887,2.106,0.115,15.207,3.373
126,169256,102230,24455,1015,17459,92,18604,5401,60.4,14.449,0.6,10.315,0.054,10.992,3.191
127,163983,122019,21942,736,4514,398,10095,4279,74.41,13.381,0.449,2.753,0.243,6.156,2.609
128,172221,129241,15969,1070,3439,122,18214,4166,75.044,9.272,0.621,1.997,0.071,10.576,2.419
129,174127,122658,14965,856,18533,155,11675,5285,70.442,8.594,0.492,10.643,0.089,6.705,3.035
130,175532,134627,13409,959,10137,105,11746,4549,76.697,7.639,0.546,5.775,0.06,6.692,2.592
131,175227,54034,72028,1135,10931,82,30909,6108,30.837,41.106,0.648,6.238,0.047,17.639,3.486
132,172973,111529,23156,1083,10694,124,19969,6418,64.478,13.387,0.626,6.182,0.072,11.545,3.71
133,170631,122770,17528,541,16546,80,8562,4604,71.951,10.272,0.317,9.697,0.047,5.018,2.698
134,174421,137085,8336,503,18049,62,6242,4144,78.594,4.779,0.288,10.348,0.036,3.579,2.376
135,172422,102791,26234,1043,18252,103,18093,5906,59.616,15.215,0.605,10.586,0.06,10.493,3.425
136,164376,129130,7887,911,12432,169,8139,5708,78.558,4.798,0.554,7.563,0.103,4.951,3.473
137,170652,77101,28392,2538,18143,179,35547,8752,45.18,16.637,1.487,10.632,0.105,20.83,5.129
138,173059,104684,15488,1246,15803,117,29584,6137,60.49,8.95,0.72,9.132,0.068,17.095,3.546
139,175733,61590,71928,1300,8262,78,27456,5119,35.047,40.93,0.74,4.701,0.044,15.624,2.913
140,170732,92351,18017,1774,2753,71,49182,6584,54.091,10.553,1.039,1.612,0.042,28.807,3.856
141,166498,48232,79854,1119,2897,306,28993,5097,28.969,47.961,0.672,1.74,0.184,17.413,3.061
142,159541,61279,67162,1019,2637,127,22787,4530,38.41,42.097,0.639,1.653,0.08,14.283,2.839
143,167215,96223,21087,1911,1749,72,40299,5874,57.544,12.611,1.143,1.046,0.043,24.1,3.513
144,161859,114505,5739,1409,881,63,34178,5084,70.744,3.546,0.871,0.544,0.039,21.116,3.141
145,164574,100820,10893,1261,4520,73,41095,5912,61.261,6.619,0.766,2.746,0.044,24.971,3.592
146,174485,56828,75934,905,14521,86,20837,5374,32.569,43.519,0.519,8.322,0.049,11.942,3.08
147,175873,72288,65948,873,8339,87,23856,4482,41.102,37.498,0.496,4.741,0.049,13.564,2.548
148,170811,108087,11215,1591,2633,73,40908,6304,63.279,6.566,0.931,1.541,0.043,23.949,3.691
149,171899,68128,43240,1020,32307,72,20913,6219,39.633,25.154,0.593,18.794,0.042,12.166,3.618
150,168735,117156,22573,856,9033,291,13822,5004,69.432,13.378,0.507,5.353,0.172,8.192,2.966
